date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,goal_diff_home,fotmob_match_id,fotmob_date_query,fotmob_league_id,fotmob_league,fotmob_home_team,fotmob_home_long,fotmob_home_score,fotmob_away_team,fotmob_away_long,fotmob_away_score,fotmob_status,fotmob_utc_time,match_score,match_reversed,fotmob_match_status
2023-06-07,Mexico,Guatemala,2,0,Friendly,Mazatlán,Mexico,False,home_win,2,4181987.0,20230608,882729.0,Friendlies,Mexico,Mexico,2.0,Guatemala,Guatemala,0.0,FT,2023-06-08T02:00:00.000Z,1.08,False,matched
2023-06-10,Mexico,Cameroon,2,2,Friendly,San Diego,United States,True,draw,0,4171808.0,20230611,882729.0,Friendlies,Mexico,Mexico,2.0,Cameroon,Cameroon,2.0,FT,2023-06-11T02:00:00.000Z,1.08,False,matched
2023-06-10,Panama,Nicaragua,3,2,Friendly,Penonomé,Panama,False,home_win,1,,,,,,,,,,,,,,,not_matched
2023-06-11,Uzbekistan,Oman,3,0,CAFA Nations Cup,Tashkent,Uzbekistan,False,home_win,3,,,,,,,,,,,,,,,not_matched
2023-06-12,Germany,Ukraine,3,3,Friendly,Bremen,Germany,False,draw,0,4162619.0,20230613,882729.0,Friendlies,Germany,Germany,3.0,Ukraine,Ukraine,3.0,FT,2023-06-12T16:05:00.000Z,1.08,False,matched
2023-06-12,Morocco,Cape Verde,0,0,Friendly,Rabat,Morocco,False,draw,0,4177301.0,20230613,882729.0,Friendlies,Morocco,Morocco,0.0,Cape Verde,Cape Verde,0.0,FT,2023-06-12T19:05:00.000Z,1.08,False,matched
2023-06-13,Iran,Afghanistan,6,1,CAFA Nations Cup,Bishkek,Kyrgyzstan,True,home_win,5,,,,,,,,,,,,,,,not_matched
2023-06-13,Curaçao,Costa Rica,0,0,Friendly,Fort Lauderdale,United States,True,draw,0,,,,,,,,,,,,,,,not_matched
2023-06-14,DR Congo,Uganda,1,0,Friendly,Douala,Cameroon,True,home_win,1,,,,,,,,,,,,,,,not_matched
2023-06-14,Uruguay,Nicaragua,4,1,Friendly,Montevideo,Uruguay,False,home_win,3,4177305.0,20230615,882729.0,Friendlies,Uruguay,Uruguay,4.0,Nicaragua,Nicaragua,1.0,FT,2023-06-14T23:30:00.000Z,1.08,False,matched
2023-06-14,Netherlands,Croatia,2,4,UEFA Nations League,Rotterdam,Netherlands,False,away_win,-2,4109689.0,20230615,881365.0,UEFA Nations League A Championship Playoff,Netherlands,Netherlands,2.0,Croatia,Croatia,4.0,AET,2023-06-14T18:45:00.000Z,1.08,False,matched
2023-06-14,Uzbekistan,Turkmenistan,2,0,CAFA Nations Cup,Tashkent,Uzbekistan,False,home_win,2,,,,,,,,,,,,,,,not_matched
2023-06-14,Guinea,Egypt,1,2,African Cup of Nations qualification,Marrakesh,Morocco,True,away_win,-1,3876913.0,20230615,878891.0,Africa Cup of Nations Qualification Grp. D,Guinea,Guinea,1.0,Egypt,Egypt,2.0,FT,2023-06-14T18:00:00.000Z,1.08,False,matched
2023-06-15,Panama,Canada,0,2,CONCACAF Nations League,Las Vegas,United States,True,away_win,-2,4149002.0,20230616,884652.0,CONCACAF Nations League A Championship Playoff,Panama,Panama,0.0,Canada,Canada,2.0,FT,2023-06-15T23:00:00.000Z,1.08,False,matched
2023-06-15,United States,Mexico,3,0,CONCACAF Nations League,Las Vegas,United States,False,home_win,3,4149003.0,20230616,884652.0,CONCACAF Nations League A Championship Playoff,USA,USA,3.0,Mexico,Mexico,0.0,FT,2023-06-16T02:00:00.000Z,1.08,False,matched
2023-06-15,Argentina,Australia,2,0,Friendly,Beijing,China,True,home_win,2,4176992.0,20230615,882729.0,Friendlies,Argentina,Argentina,2.0,Australia,Australia,0.0,FT,2023-06-15T12:05:00.000Z,1.08,False,matched
2023-06-15,Jamaica,Qatar,1,2,Friendly,Ritzing,Austria,True,away_win,-1,,,,,,,,,,,,,,,not_matched
2023-06-15,Japan,El Salvador,6,0,Friendly,Toyota,Japan,False,home_win,6,4163205.0,20230615,882729.0,Friendlies,Japan,Japan,6.0,El Salvador,El Salvador,0.0,FT,2023-06-15T10:10:00.000Z,1.08,False,matched
2023-06-15,Spain,Italy,2,1,UEFA Nations League,Enschede,Netherlands,True,home_win,1,4109688.0,20230616,881365.0,UEFA Nations League A Championship Playoff,Spain,Spain,2.0,Italy,Italy,1.0,FT,2023-06-15T18:45:00.000Z,1.08,False,matched
2023-06-16,Curaçao,Saint Kitts and Nevis,1,1,Gold Cup qualification,Fort Lauderdale,United States,True,draw,0,,,,,,,,,,,,,,,not_matched
2023-06-16,Colombia,Iraq,1,0,Friendly,Valencia,Spain,True,home_win,1,4162527.0,20230617,882729.0,Friendlies,Colombia,Colombia,1.0,Iraq,Iraq,0.0,FT,2023-06-16T19:00:00.000Z,1.08,False,matched
2023-06-16,South Korea,Peru,0,1,Friendly,Busan,South Korea,False,away_win,-1,4163861.0,20230616,882729.0,Friendlies,South Korea,South Korea,0.0,Peru,Peru,1.0,FT,2023-06-16T11:00:00.000Z,1.08,False,matched
2023-06-16,Poland,Germany,1,0,Friendly,Warsaw,Poland,False,home_win,1,4162620.0,20230617,882729.0,Friendlies,Poland,Poland,1.0,Germany,Germany,0.0,FT,2023-06-16T18:45:00.000Z,1.08,False,matched
2023-06-16,Serbia,Jordan,3,2,Friendly,Vienna,Austria,True,home_win,1,4171819.0,20230617,882729.0,Friendlies,Serbia,Serbia,3.0,Jordan,Jordan,2.0,FT,2023-06-16T18:30:00.000Z,1.08,False,matched
2023-06-16,Sweden,New Zealand,4,1,Friendly,Stockholm,Sweden,False,home_win,3,4132641.0,20230617,882729.0,Friendlies,Sweden,Sweden,4.0,New Zealand,New Zealand,1.0,FT,2023-06-16T17:00:00.000Z,1.08,False,matched
2023-06-16,Gibraltar,France,0,3,UEFA Euro qualification,Faro-Loulé,Portugal,True,away_win,-3,4044669.0,20230617,881523.0,EURO Qualification Grp. B,Gibraltar,Gibraltar,0.0,France,France,3.0,FT,2023-06-16T18:45:00.000Z,1.08,False,matched
2023-06-16,Malta,England,0,4,UEFA Euro qualification,Ta' Qali,Malta,False,away_win,-4,4044682.0,20230617,881524.0,EURO Qualification Grp. C,Malta,Malta,0.0,England,England,4.0,FT,2023-06-16T18:45:00.000Z,1.08,False,matched
2023-06-16,Latvia,Turkey,2,3,UEFA Euro qualification,Riga,Latvia,False,away_win,-1,4044703.0,20230617,881525.0,EURO Qualification Grp. D,Latvia,Latvia,2.0,Türkiye,Türkiye,3.0,FT,2023-06-16T18:45:00.000Z,1.08,False,matched
2023-06-16,Andorra,Switzerland,1,2,UEFA Euro qualification,Andorra la Vella,Andorra,False,away_win,-1,4044642.0,20230617,881530.0,EURO Qualification Grp. I,Andorra,Andorra,1.0,Switzerland,Switzerland,2.0,FT,2023-06-16T18:45:00.000Z,1.08,False,matched
2023-06-16,Kyrgyzstan,Iran,1,5,CAFA Nations Cup,Bishkek,Kyrgyzstan,False,away_win,-4,4188096.0,20230617,882729.0,Friendlies,Kyrgyzstan,Kyrgyzstan,1.0,Iran,Iran,5.0,FT,2023-06-16T15:00:00.000Z,1.08,False,matched
2023-06-17,Brazil,Guinea,4,1,Friendly,Barcelona,Spain,True,home_win,3,4185573.0,20230618,882729.0,Friendlies,Brazil,Brazil,4.0,Guinea,Guinea,1.0,FT,2023-06-17T19:35:00.000Z,1.08,False,matched
2023-06-17,Ecuador,Bolivia,1,0,Friendly,Harrison,United States,True,home_win,1,4177306.0,20230618,882729.0,Friendlies,Ecuador,Ecuador,1.0,Bolivia,Bolivia,0.0,FT,2023-06-17T23:30:00.000Z,1.08,False,matched
2023-06-17,Norway,Scotland,1,2,UEFA Euro qualification,Oslo,Norway,False,away_win,-1,4044559.0,20230618,881522.0,EURO Qualification Grp. A,Norway,Norway,1.0,Scotland,Scotland,2.0,FT,2023-06-17T16:00:00.000Z,1.08,False,matched
2023-06-17,Faroe Islands,Czech Republic,0,3,UEFA Euro qualification,Tórshavn,Faroe Islands,False,away_win,-3,4044723.0,20230618,881526.0,EURO Qualification Grp. E,Faroe Islands,Faroe Islands,0.0,Czechia,Czechia,3.0,FT,2023-06-17T18:45:00.000Z,1.08,False,matched
2023-06-17,Belgium,Austria,1,1,UEFA Euro qualification,Brussels,Belgium,False,draw,0,4044763.0,20230618,881527.0,EURO Qualification Grp. F,Belgium,Belgium,1.0,Austria,Austria,1.0,FT,2023-06-17T18:45:00.000Z,1.08,False,matched
2023-06-17,Portugal,Bosnia and Herzegovina,3,0,UEFA Euro qualification,Lisbon,Portugal,False,home_win,3,4044585.0,20230618,881531.0,EURO Qualification Grp. J,Portugal,Portugal,3.0,Bosnia and Herzegovina,Bosnia and Herzegovina,0.0,FT,2023-06-17T18:45:00.000Z,1.08,False,matched
2023-06-17,Uzbekistan,Tajikistan,5,1,CAFA Nations Cup,Tashkent,Uzbekistan,False,home_win,4,,,,,,,,,,,,,,,not_matched
2023-06-17,Zambia,Ivory Coast,3,0,African Cup of Nations qualification,Ndola,Zambia,False,home_win,3,3876929.0,20230617,878895.0,Africa Cup of Nations Qualification Grp. H,Zambia,Zambia,3.0,Ivory Coast,Ivory Coast,0.0,FT,2023-06-17T13:00:00.000Z,1.08,False,matched
2023-06-17,Equatorial Guinea,Tunisia,1,0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,home_win,1,3876921.0,20230618,878897.0,Africa Cup of Nations Qualification Grp. J,Equatorial Guinea,Equatorial Guinea,1.0,Tunisia,Tunisia,0.0,FT,2023-06-17T15:00:00.000Z,1.08,False,matched
2023-06-17,South Africa,Morocco,2,1,African Cup of Nations qualification,Johannesburg,South Africa,False,home_win,1,3876945.0,20230618,878898.0,Africa Cup of Nations Qualification Grp. K,South Africa,South Africa,2.0,Morocco,Morocco,1.0,FT,2023-06-17T15:00:00.000Z,1.08,False,matched
2023-06-17,Benin,Senegal,1,1,African Cup of Nations qualification,Cotonou,Benin,False,draw,0,3876941.0,20230618,878899.0,Africa Cup of Nations Qualification Grp. L,Benin,Benin,1.0,Senegal,Senegal,1.0,FT,2023-06-17T19:00:00.000Z,1.08,False,matched
2023-06-18,Panama,Mexico,0,1,CONCACAF Nations League,Las Vegas,United States,True,away_win,-1,4195244.0,20230619,884652.0,CONCACAF Nations League A Championship Playoff,Panama,Panama,0.0,Mexico,Mexico,1.0,FT,2023-06-18T22:00:00.000Z,1.08,False,matched
2023-06-18,United States,Canada,2,0,CONCACAF Nations League,Las Vegas,United States,False,home_win,2,4195245.0,20230619,884652.0,CONCACAF Nations League A Championship Playoff,Canada,Canada,0.0,USA,USA,2.0,FT,2023-06-19T00:30:00.000Z,1.08,True,matched
2023-06-18,Egypt,South Sudan,3,0,Friendly,Cairo,Egypt,False,home_win,3,4195821.0,20230619,882729.0,Friendlies,Egypt,Egypt,3.0,South Sudan,South Sudan,0.0,FT,2023-06-18T17:00:00.000Z,1.08,False,matched
2023-06-18,Paraguay,Nicaragua,2,0,Friendly,Asunción,Paraguay,False,home_win,2,4163863.0,20230618,882729.0,Friendlies,Paraguay,Paraguay,2.0,Nicaragua,Nicaragua,0.0,FT,2023-06-18T14:30:00.000Z,1.08,False,matched
2023-06-18,Netherlands,Italy,2,3,UEFA Nations League,Enschede,Netherlands,False,away_win,-1,4109690.0,20230618,881365.0,UEFA Nations League A Championship Playoff,Netherlands,Netherlands,2.0,Italy,Italy,3.0,FT,2023-06-18T13:00:00.000Z,1.08,False,matched
2023-06-18,Croatia,Spain,0,0,UEFA Nations League,Rotterdam,Netherlands,True,draw,0,4109691.0,20230619,881365.0,UEFA Nations League A Championship Playoff,Croatia,Croatia,0.0,Spain,Spain,0.0,Pen,2023-06-18T18:45:00.000Z,1.08,False,matched
2023-06-18,Cape Verde,Burkina Faso,3,1,African Cup of Nations qualification,Praia,Cape Verde,False,home_win,2,3876903.0,20230619,878889.0,Africa Cup of Nations Qualification Grp. B,Cape Verde,Cape Verde,3.0,Burkina Faso,Burkina Faso,1.0,FT,2023-06-18T16:00:00.000Z,1.08,False,matched
2023-06-18,Madagascar,Ghana,0,0,African Cup of Nations qualification,Antananarivo,Madagascar,False,draw,0,3876909.0,20230618,878892.0,Africa Cup of Nations Qualification Grp. E,Madagascar,Madagascar,0.0,Ghana,Ghana,0.0,FT,2023-06-18T14:00:00.000Z,1.08,False,matched
2023-06-18,Uganda,Algeria,1,2,African Cup of Nations qualification,Douala,Cameroon,True,away_win,-1,3876919.0,20230619,878893.0,Africa Cup of Nations Qualification Grp. F,Uganda,Uganda,1.0,Algeria,Algeria,2.0,FT,2023-06-18T15:00:00.000Z,1.08,False,matched
2023-06-18,Gabon,DR Congo,0,2,African Cup of Nations qualification,Franceville,Gabon,False,away_win,-2,3876925.0,20230619,878896.0,Africa Cup of Nations Qualification Grp. I,Gabon,Gabon,0.0,DR Congo,DR Congo,2.0,FT,2023-06-18T18:00:00.000Z,1.08,False,matched
2023-06-19,Indonesia,Argentina,0,2,Friendly,Jakarta,Indonesia,False,away_win,-2,4173816.0,20230619,882729.0,Friendlies,Indonesia,Indonesia,0.0,Argentina,Argentina,2.0,FT,2023-06-19T12:30:00.000Z,1.08,False,matched
2023-06-19,Jamaica,Jordan,1,2,Friendly,Wiener Neustadt,Austria,True,away_win,-1,,,,,,,,,,,,,,,not_matched
2023-06-19,France,Greece,1,0,UEFA Euro qualification,Paris,France,False,home_win,1,4044614.0,20230620,881523.0,EURO Qualification Grp. B,France,France,1.0,Greece,Greece,0.0,FT,2023-06-19T18:45:00.000Z,1.08,False,matched
2023-06-19,England,North Macedonia,7,0,UEFA Euro qualification,Manchester,England,False,home_win,7,4044684.0,20230620,881524.0,EURO Qualification Grp. C,England,England,7.0,North Macedonia,North Macedonia,0.0,FT,2023-06-19T18:45:00.000Z,1.08,False,matched
2023-06-19,Turkey,Wales,2,0,UEFA Euro qualification,Samsun,Turkey,False,home_win,2,4044705.0,20230620,881525.0,EURO Qualification Grp. D,Türkiye,Türkiye,2.0,Wales,Wales,0.0,FT,2023-06-19T18:45:00.000Z,1.08,False,matched
2023-06-19,Switzerland,Romania,2,2,UEFA Euro qualification,Lucerne,Switzerland,False,draw,0,4044643.0,20230620,881530.0,EURO Qualification Grp. I,Switzerland,Switzerland,2.0,Romania,Romania,2.0,FT,2023-06-19T18:45:00.000Z,1.08,False,matched
2023-06-20,Algeria,Tunisia,1,1,Friendly,Annaba,Algeria,False,draw,0,4198114.0,20230621,882729.0,Friendlies,Algeria,Algeria,1.0,Tunisia,Tunisia,1.0,FT,2023-06-20T19:00:00.000Z,1.08,False,matched
2023-06-20,Brazil,Senegal,2,4,Friendly,Lisbon,Portugal,True,away_win,-2,4185574.0,20230621,882729.0,Friendlies,Brazil,Brazil,2.0,Senegal,Senegal,4.0,FT,2023-06-20T19:00:00.000Z,1.08,False,matched
2023-06-20,Ecuador,Costa Rica,3,1,Friendly,Chester,United States,True,home_win,2,4177307.0,20230621,882729.0,Friendlies,Ecuador,Ecuador,3.0,Costa Rica,Costa Rica,1.0,FT,2023-06-21T00:20:00.000Z,1.08,False,matched
2023-06-20,Germany,Colombia,0,2,Friendly,Gelsenkirchen,Germany,False,away_win,-2,4162528.0,20230621,882729.0,Friendlies,Germany,Germany,0.0,Colombia,Colombia,2.0,FT,2023-06-20T18:45:00.000Z,1.08,False,matched
2023-06-20,Haiti,Trinidad and Tobago,0,0,Friendly,Palm Beach Gardens,United States,True,draw,0,,,,,,,,,,,,,,,not_matched
2023-06-20,Japan,Peru,4,1,Friendly,Suita,Japan,False,home_win,3,4163206.0,20230620,882729.0,Friendlies,Japan,Japan,4.0,Peru,Peru,1.0,FT,2023-06-20T09:55:00.000Z,1.08,False,matched
2023-06-20,South Korea,El Salvador,1,1,Friendly,Daejeon,South Korea,False,draw,0,4163862.0,20230620,882729.0,Friendlies,South Korea,South Korea,1.0,El Salvador,El Salvador,1.0,FT,2023-06-20T11:00:00.000Z,1.08,False,matched
2023-06-20,Montenegro,Czech Republic,1,4,Friendly,Podgorica,Montenegro,False,away_win,-3,4109644.0,20230621,882729.0,Friendlies,Montenegro,Montenegro,1.0,Czechia,Czechia,4.0,FT,2023-06-20T16:00:00.000Z,1.08,False,matched
2023-06-20,Uruguay,Cuba,2,0,Friendly,Montevideo,Uruguay,False,home_win,2,4195025.0,20230621,882729.0,Friendlies,Uruguay,Uruguay,2.0,Cuba,Cuba,0.0,FT,2023-06-20T23:30:00.000Z,1.08,False,matched
2023-06-20,Scotland,Georgia,2,0,UEFA Euro qualification,Glasgow,Scotland,False,home_win,2,4044560.0,20230621,881522.0,EURO Qualification Grp. A,Scotland,Scotland,2.0,Georgia,Georgia,0.0,FT,2023-06-20T18:45:00.000Z,1.08,False,matched
2023-06-20,Norway,Cyprus,3,1,UEFA Euro qualification,Oslo,Norway,False,home_win,2,4044572.0,20230621,881522.0,EURO Qualification Grp. A,Norway,Norway,3.0,Cyprus,Cyprus,1.0,FT,2023-06-20T18:45:00.000Z,1.08,False,matched
2023-06-20,Austria,Sweden,2,0,UEFA Euro qualification,Vienna,Austria,False,home_win,2,4044764.0,20230621,881527.0,EURO Qualification Grp. F,Austria,Austria,2.0,Sweden,Sweden,0.0,FT,2023-06-20T18:45:00.000Z,1.08,False,matched
2023-06-20,Estonia,Belgium,0,3,UEFA Euro qualification,Tallinn,Estonia,False,away_win,-3,4044765.0,20230621,881527.0,EURO Qualification Grp. F,Estonia,Estonia,0.0,Belgium,Belgium,3.0,FT,2023-06-20T18:45:00.000Z,1.08,False,matched
2023-06-20,Iceland,Portugal,0,1,UEFA Euro qualification,Reykjavík,Iceland,False,away_win,-1,4044588.0,20230621,881531.0,EURO Qualification Grp. J,Iceland,Iceland,0.0,Portugal,Portugal,1.0,FT,2023-06-20T18:45:00.000Z,1.08,False,matched
2023-06-20,Bosnia and Herzegovina,Luxembourg,0,2,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,away_win,-2,4044586.0,20230621,881531.0,EURO Qualification Grp. J,Bosnia and Herzegovina,Bosnia and Herzegovina,0.0,Luxembourg,Luxembourg,2.0,FT,2023-06-20T18:45:00.000Z,1.08,False,matched
2023-06-20,Uzbekistan,Iran,0,1,CAFA Nations Cup,Tashkent,Uzbekistan,False,away_win,-1,4197126.0,20230621,882729.0,Friendlies,Uzbekistan,Uzbekistan,0.0,Iran,Iran,1.0,FT,2023-06-20T15:30:00.000Z,1.08,False,matched
2023-06-24,United States,Jamaica,1,1,Gold Cup,Chicago,United States,False,draw,0,4161224.0,20230625,884922.0,CONCACAF Gold Cup Grp. A,USA,USA,1.0,Jamaica,Jamaica,1.0,FT,2023-06-25T02:00:00.000Z,1.08,False,matched
2023-06-25,Haiti,Qatar,2,1,Gold Cup,Houston,United States,True,home_win,1,4161227.0,20230626,884923.0,CONCACAF Gold Cup Grp. B,Haiti,Haiti,2.0,Qatar,Qatar,1.0,FT,2023-06-25T22:00:00.000Z,1.08,False,matched
2023-06-25,Mexico,Honduras,4,0,Gold Cup,Houston,United States,True,home_win,4,4161228.0,20230626,884923.0,CONCACAF Gold Cup Grp. B,Mexico,Mexico,4.0,Honduras,Honduras,0.0,FT,2023-06-26T00:00:00.000Z,1.08,False,matched
2023-06-26,Costa Rica,Panama,1,2,Gold Cup,Fort Lauderdale,United States,True,away_win,-1,4161233.0,20230627,884924.0,CONCACAF Gold Cup Grp. C,Costa Rica,Costa Rica,1.0,Panama,Panama,2.0,FT,2023-06-27T00:30:00.000Z,1.08,False,matched
2023-06-27,Canada,Guadeloupe,2,2,Gold Cup,Toronto,Canada,False,draw,0,4200499.0,20230628,884925.0,CONCACAF Gold Cup Grp. D,Canada,Canada,2.0,Guadeloupe,Guadeloupe,2.0,FT,2023-06-27T23:00:00.000Z,1.08,False,matched
2023-06-28,United States,Saint Kitts and Nevis,6,0,Gold Cup,St. Louis,United States,False,home_win,6,4200504.0,20230629,884922.0,CONCACAF Gold Cup Grp. A,St. Kitts and Nevis,St. Kitts and Nevis,0.0,USA,USA,6.0,FT,2023-06-29T01:30:00.000Z,1.0415,True,matched
2023-06-29,Qatar,Honduras,1,1,Gold Cup,Glendale,United States,True,draw,0,4161229.0,20230630,884923.0,CONCACAF Gold Cup Grp. B,Qatar,Qatar,1.0,Honduras,Honduras,1.0,FT,2023-06-29T23:45:00.000Z,1.08,False,matched
2023-06-29,Haiti,Mexico,1,3,Gold Cup,Glendale,United States,True,away_win,-2,4161230.0,20230630,884923.0,CONCACAF Gold Cup Grp. B,Haiti,Haiti,1.0,Mexico,Mexico,3.0,FT,2023-06-30T02:00:00.000Z,1.08,False,matched
2023-06-30,Martinique,Panama,1,2,Gold Cup,Harrison,United States,True,away_win,-1,4200501.0,20230701,884924.0,CONCACAF Gold Cup Grp. C,Martinique,Martinique,1.0,Panama,Panama,2.0,FT,2023-06-30T22:30:00.000Z,1.08,False,matched
2023-07-01,Guatemala,Canada,0,0,Gold Cup,Houston,United States,True,draw,0,4161236.0,20230702,884925.0,CONCACAF Gold Cup Grp. D,Guatemala,Guatemala,0.0,Canada,Canada,0.0,FT,2023-07-02T01:30:00.000Z,1.08,False,matched
2023-07-02,United States,Trinidad and Tobago,6,0,Gold Cup,Charlotte,United States,False,home_win,6,4190936.0,20230703,884922.0,CONCACAF Gold Cup Grp. A,USA,USA,6.0,Trinidad and Tobago,Trinidad and Tobago,0.0,FT,2023-07-02T23:00:00.000Z,1.08,False,matched
2023-07-02,Honduras,Haiti,2,1,Gold Cup,Charlotte,United States,True,home_win,1,4161232.0,20230703,884923.0,CONCACAF Gold Cup Grp. B,Honduras,Honduras,2.0,Haiti,Haiti,1.0,FT,2023-07-03T01:00:00.000Z,1.08,False,matched
2023-07-02,Mexico,Qatar,0,1,Gold Cup,Santa Clara,United States,True,away_win,-1,4161231.0,20230703,884923.0,CONCACAF Gold Cup Grp. B,Mexico,Mexico,0.0,Qatar,Qatar,1.0,FT,2023-07-03T01:00:00.000Z,1.08,False,matched
2023-07-04,Panama,El Salvador,2,2,Gold Cup,Houston,United States,True,draw,0,4161237.0,20230705,884924.0,CONCACAF Gold Cup Grp. C,Panama,Panama,2.0,El Salvador,El Salvador,2.0,FT,2023-07-05T00:30:00.000Z,1.08,False,matched
2023-07-04,Canada,Cuba,4,2,Gold Cup,Houston,United States,True,home_win,2,4161238.0,20230705,884925.0,CONCACAF Gold Cup Grp. D,Canada,Canada,4.0,Cuba,Cuba,2.0,FT,2023-07-04T22:30:00.000Z,1.08,False,matched
2023-07-05,South Africa,Namibia,1,1,COSAFA Cup,Durban,South Africa,False,draw,0,,,,,,,,,,,,,,,not_matched
2023-07-08,Panama,Qatar,4,0,Gold Cup,Arlington,United States,True,home_win,4,4211898.0,20230709,886152.0,CONCACAF Gold Cup Final Stage,Panama,Panama,4.0,Qatar,Qatar,0.0,FT,2023-07-08T23:00:00.000Z,1.08,False,matched
2023-07-08,Mexico,Costa Rica,2,0,Gold Cup,Arlington,United States,True,home_win,2,4211899.0,20230709,886152.0,CONCACAF Gold Cup Final Stage,Mexico,Mexico,2.0,Costa Rica,Costa Rica,0.0,FT,2023-07-09T01:30:00.000Z,1.08,False,matched
2023-07-08,South Africa,Botswana,2,1,COSAFA Cup,Durban,South Africa,False,home_win,1,,,,,,,,,,,,,,,not_matched
2023-07-09,United States,Canada,2,2,Gold Cup,Cincinnati,United States,False,draw,0,4211901.0,20230710,886152.0,CONCACAF Gold Cup Final Stage,USA,USA,2.0,Canada,Canada,2.0,Pen,2023-07-09T23:30:00.000Z,1.08,False,matched
2023-07-11,South Africa,Eswatini,2,1,COSAFA Cup,KwaMashu,South Africa,False,home_win,1,,,,,,,,,,,,,,,not_matched
2023-07-12,United States,Panama,1,1,Gold Cup,San Diego,United States,False,draw,0,4211904.0,20230713,886152.0,CONCACAF Gold Cup Final Stage,USA,USA,1.0,Panama,Panama,1.0,Pen,2023-07-12T23:30:00.000Z,1.08,False,matched
2023-07-12,Jamaica,Mexico,0,3,Gold Cup,Paradise,United States,True,away_win,-3,4211903.0,20230713,886152.0,CONCACAF Gold Cup Final Stage,Jamaica,Jamaica,0.0,Mexico,Mexico,3.0,FT,2023-07-13T02:00:00.000Z,1.08,False,matched
2023-07-14,South Africa,Zambia,1,2,COSAFA Cup,Durban,South Africa,False,away_win,-1,,,,,,,,,,,,,,,not_matched
2023-07-16,Mexico,Panama,1,0,Gold Cup,Inglewood,United States,True,home_win,1,4211905.0,20230717,886152.0,CONCACAF Gold Cup Final Stage,Mexico,Mexico,1.0,Panama,Panama,0.0,FT,2023-07-16T23:30:00.000Z,1.08,False,matched
2023-07-16,South Africa,Malawi,0,0,COSAFA Cup,Durban,South Africa,False,draw,0,,,,,,,,,,,,,,,not_matched
2023-08-27,Bolivia,Panama,1,2,Friendly,Cochabamba,Bolivia,False,away_win,-1,4307590.0,20230828,882729.0,Friendlies,Bolivia,Bolivia,1.0,Panama,Panama,2.0,FT,2023-08-27T20:00:00.000Z,1.08,False,matched
2023-09-07,Trinidad and Tobago,Curaçao,1,0,CONCACAF Nations League,Port of Spain,Trinidad and Tobago,False,home_win,1,4258218.0,20230908,886557.0,CONCACAF Nations League A Grp. 1,Trinidad and Tobago,Trinidad and Tobago,1.0,Curacao,Curacao,0.0,FT,2023-09-07T22:00:00.000Z,1.08,False,matched
2023-09-07,Panama,Martinique,3,0,CONCACAF Nations League,Panama City,Panama,False,home_win,3,4258208.0,20230908,886557.0,CONCACAF Nations League A Grp. 1,Panama,Panama,3.0,Martinique,Martinique,0.0,FT,2023-09-08T00:06:00.000Z,1.08,False,matched
2023-09-07,Colombia,Venezuela,1,0,FIFA World Cup qualification,Barranquilla,Colombia,False,home_win,1,4196504.0,20230908,884579.0,World Cup Qualification CONMEBOL,Colombia,Colombia,1.0,Venezuela,Venezuela,0.0,FT,2023-09-07T23:00:00.000Z,1.08,False,matched
2023-09-07,Paraguay,Peru,0,0,FIFA World Cup qualification,Ciudad del Este,Paraguay,False,draw,0,4196502.0,20230908,884579.0,World Cup Qualification CONMEBOL,Paraguay,Paraguay,0.0,Peru,Peru,0.0,FT,2023-09-07T22:30:00.000Z,1.08,False,matched
2023-09-07,Argentina,Ecuador,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,home_win,1,4196501.0,20230908,884579.0,World Cup Qualification CONMEBOL,Argentina,Argentina,1.0,Ecuador,Ecuador,0.0,FT,2023-09-08T00:00:00.000Z,1.08,False,matched
2023-09-07,Austria,Moldova,1,1,Friendly,Pasching,Austria,False,draw,0,4267354.0,20230908,882729.0,Friendlies,Austria,Austria,1.0,Moldova,Moldova,1.0,FT,2023-09-07T18:30:00.000Z,1.08,False,matched
2023-09-07,Bulgaria,Iran,0,1,Friendly,Plovdiv,Bulgaria,False,away_win,-1,4263074.0,20230908,882729.0,Friendlies,Bulgaria,Bulgaria,0.0,Iran,Iran,1.0,FT,2023-09-07T16:00:00.000Z,1.08,False,matched
2023-09-07,Norway,Jordan,6,0,Friendly,Oslo,Norway,False,home_win,6,4119143.0,20230908,882729.0,Friendlies,Norway,Norway,6.0,Jordan,Jordan,0.0,FT,2023-09-07T17:00:00.000Z,1.08,False,matched
2023-09-07,Qatar,Kenya,1,2,Friendly,Al Wakrah,Qatar,False,away_win,-1,,,,,,,,,,,,,,,not_matched
2023-09-07,Wales,South Korea,0,0,Friendly,Cardiff,Wales,False,draw,0,4181707.0,20230908,882729.0,Friendlies,Wales,Wales,0.0,South Korea,South Korea,0.0,FT,2023-09-07T18:45:00.000Z,1.08,False,matched
2023-09-07,Ghana,Central African Republic,2,1,African Cup of Nations qualification,Kumasi,Ghana,False,home_win,1,3876910.0,20230908,878892.0,Africa Cup of Nations Qualification Grp. E,Ghana,Ghana,2.0,Central African Republic,Central African Republic,1.0,FT,2023-09-07T16:00:00.000Z,1.08,False,matched
